timestamp,turbine_id,wind_speed,wind_direction,power_output
2022-03-05 15:00:00,8,12.0,216,2.1
2022-03-05 15:00:00,9,13.5,32,3.0
2022-03-05 15:00:00,10,12.3,194,2.1
2022-03-05 16:00:00,6,9.7,137,4.3
2022-03-05 16:00:00,7,13.4,36,4.1
2022-03-05 16:00:00,8,9.4,24,1.6
2022-03-05 16:00:00,9,11.2,26,2.0
2022-03-05 16:00:00,10,13.5,12,2.9
2022-03-05 17:00:00,6,9.7,67,2.5
2022-03-05 17:00:00,7,11.0,333,2.2
2022-03-05 17:00:00,8,14.7,85,3.0
2022-03-05 17:00:00,9,12.5,240,3.5
2022-03-05 17:00:00,10,10.8,34,2.9
2022-03-05 18:00:00,6,14.0,243,3.1
2022-03-05 18:00:00,7,14.2,313,3.0
2022-03-05 18:00:00,8,13.8,185,3.6
2022-03-05 18:00:00,9,14.1,118,2.1
2022-03-05 18:00:00,10,14.5,0,2.6
2022-03-05 19:00:00,6,10.7,271,2.9
2022-03-05 19:00:00,7,11.7,112,1.7
2022-03-05 19:00:00,8,12.8,148,2.9
2022-03-05 19:00:00,9,9.2,249,2.5
2022-03-05 19:00:00,10,12.9,236,4.0
2022-03-05 20:00:00,6,14.8,354,3.2
2022-03-05 20:00:00,7,12.5,37,3.6
2022-03-05 20:00:00,8,12.6,114,2.0
2022-03-05 20:00:00,9,11.7,188,3.5
2022-03-05 20:00:00,10,11.5,175,1.9
2022-03-05 21:00:00,6,14.1,349,2.3
2022-03-05 21:00:00,7,10.0,247,4.4
2022-03-05 21:00:00,8,12.5,209,2.2
2022-03-05 21:00:00,9,9.8,165,3.7
2022-03-05 21:00:00,10,13.3,236,3.7
2022-03-05 22:00:00,6,12.0,197,2.5
2022-03-05 22:00:00,7,11.8,297,1.7
2022-03-05 22:00:00,8,10.4,183,1.9
2022-03-05 22:00:00,9,13.0,64,3.4
2022-03-05 22:00:00,10,10.6,97,2.5
2022-03-05 23:00:00,6,12.6,92,3.2
2022-03-05 23:00:00,7,14.9,122,1.8
2022-03-05 23:00:00,8,10.0,164,1.8
2022-03-05 23:00:00,9,14.9,97,4.5
2022-03-05 23:00:00,10,12.1,168,4.1
2022-03-06 00:00:00,6,12.4,61,2.3
2022-03-06 00:00:00,7,11.5,142,4.1
2022-03-06 00:00:00,8,14.8,91,1.5
2022-03-06 00:00:00,9,11.4,150,4.2
2022-03-06 00:00:00,10,12.0,304,2.8
2022-03-06 01:00:00,6,11.7,99,3.9
2022-03-06 01:00:00,7,13.0,9,2.6
2022-03-06 01:00:00,8,13.1,99,2.7
2022-03-06 01:00:00,9,10.9,345,4.2
2022-03-06 01:00:00,10,12.2,192,1.6
2022-03-06 02:00:00,6,14.1,123,2.3
2022-03-06 02:00:00,7,13.2,338,3.2
2022-03-06 02:00:00,8,11.4,127,2.2
2022-03-06 02:00:00,9,10.8,295,3.4
2022-03-06 02:00:00,10,14.8,81,2.7
2022-03-06 03:00:00,6,14.5,23,3.8
2022-03-06 03:00:00,7,9.9,234,4.4
2022-03-06 03:00:00,8,9.2,292,2.5
2022-03-06 03:00:00,9,14.7,196,1.8
2022-03-06 03:00:00,10,12.7,138,3.2
2022-03-06 04:00:00,6,10.5,108,2.3
2022-03-06 04:00:00,7,13.9,32,3.5
2022-03-06 04:00:00,8,13.5,313,2.5
2022-03-06 04:00:00,9,13.9,338,2.2
2022-03-06 04:00:00,10,11.0,306,1.9
2022-03-06 05:00:00,6,14.2,152,4.1
2022-03-06 05:00:00,7,11.8,172,1.7
2022-03-06 05:00:00,8,10.7,120,2.3
2022-03-06 05:00:00,9,12.0,287,3.6
2022-03-06 05:00:00,10,13.8,329,2.4
2022-03-06 06:00:00,6,14.5,232,2.1
2022-03-06 06:00:00,7,10.2,276,1.6
2022-03-06 06:00:00,8,14.5,112,3.7
2022-03-06 06:00:00,9,12.2,116,4.3
2022-03-06 06:00:00,10,12.4,307,3.5
2022-03-06 07:00:00,6,13.0,185,2.3
2022-03-06 07:00:00,7,13.2,69,2.3
2022-03-06 07:00:00,8,14.5,76,1.8
2022-03-06 07:00:00,9,11.5,317,4.0
2022-03-06 07:00:00,10,11.1,100,2.0
2022-03-06 08:00:00,6,11.7,151,3.6
2022-03-06 08:00:00,7,12.9,352,3.5
2022-03-06 08:00:00,8,13.8,83,4.4
2022-03-06 08:00:00,9,10.4,232,3.0
2022-03-06 08:00:00,10,14.6,53,3.4
2022-03-06 09:00:00,6,15.0,208,3.9
2022-03-06 09:00:00,7,14.4,79,1.8
2022-03-06 09:00:00,8,10.2,141,2.9
2022-03-06 09:00:00,9,14.2,29,2.4
2022-03-06 09:00:00,10,10.8,197,2.4
2022-03-06 10:00:00,6,11.9,105,2.1
2022-03-06 10:00:00,7,14.0,46,2.9
2022-03-06 10:00:00,8,12.7,225,3.3
2022-03-06 10:00:00,9,12.9,327,3.0
2022-03-06 10:00:00,10,10.0,68,3.3
2022-03-06 11:00:00,6,14.7,252,3.8
2022-03-06 11:00:00,7,13.8,88,2.4
2022-03-06 11:00:00,8,11.9,350,3.7
2022-03-06 11:00:00,9,13.3,5,3.4
2022-03-06 11:00:00,10,14.2,175,2.5
2022-03-06 12:00:00,6,13.9,171,3.5
2022-03-06 12:00:00,7,13.4,269,3.4
2022-03-06 12:00:00,8,9.4,183,2.8
2022-03-06 12:00:00,9,13.5,68,3.1
2022-03-06 12:00:00,10,12.6,212,1.7
2022-03-06 13:00:00,6,14.2,285,3.6
2022-03-06 13:00:00,7,12.3,187,1.7
2022-03-06 13:00:00,8,13.6,339,1.6
2022-03-06 13:00:00,9,12.4,147,3.7
2022-03-06 13:00:00,10,10.0,1,4.3
2022-03-06 14:00:00,6,12.5,17,1.9
2022-03-06 14:00:00,7,14.0,123,3.7
2022-03-06 14:00:00,8,10.6,16,4.2
2022-03-06 14:00:00,9,10.2,171,1.6
2022-03-06 14:00:00,10,12.5,219,2.6
2022-03-06 15:00:00,6,14.4,204,3.4
2022-03-06 15:00:00,7,12.2,63,4.0
2022-03-06 15:00:00,8,12.2,182,2.6
2022-03-06 15:00:00,9,13.9,275,2.4
2022-03-06 15:00:00,10,14.4,287,2.0
2022-03-06 16:00:00,6,10.3,355,2.9
2022-03-06 16:00:00,7,14.2,328,3.4
2022-03-06 16:00:00,8,11.6,259,3.6
2022-03-06 16:00:00,9,9.3,203,3.0
2022-03-06 16:00:00,10,9.8,181,4.5
2022-03-06 17:00:00,6,9.2,304,3.2
2022-03-06 17:00:00,7,12.3,146,1.9
2022-03-06 17:00:00,8,10.8,194,3.8
2022-03-06 17:00:00,9,9.4,349,2.5
2022-03-06 17:00:00,10,14.3,266,2.1
2022-03-06 18:00:00,6,10.2,16,1.6
2022-03-06 18:00:00,7,12.2,226,4.1
2022-03-06 18:00:00,8,11.5,311,4.4
2022-03-06 18:00:00,9,10.8,266,4.0
2022-03-06 18:00:00,10,13.7,196,4.3
2022-03-06 19:00:00,6,9.4,250,3.7
2022-03-06 19:00:00,7,13.0,277,2.8
2022-03-06 19:00:00,8,13.8,127,2.2
2022-03-06 19:00:00,9,11.6,42,1.8
2022-03-06 19:00:00,10,12.7,344,2.6
2022-03-06 20:00:00,6,13.1,339,2.2
2022-03-06 20:00:00,7,11.9,44,2.5
2022-03-06 20:00:00,8,11.8,89,2.9
2022-03-06 20:00:00,9,13.7,338,4.4
2022-03-06 20:00:00,10,12.6,65,3.2
2022-03-06 21:00:00,6,13.9,128,2.6
2022-03-06 21:00:00,7,9.7,163,3.6
2022-03-06 21:00:00,8,14.2,137,4.3
2022-03-06 21:00:00,9,13.2,343,3.1
2022-03-06 21:00:00,10,14.2,170,2.4
2022-03-06 22:00:00,6,12.1,180,3.3
2022-03-06 22:00:00,7,13.5,267,2.7
2022-03-06 22:00:00,8,12.0,24,2.3
2022-03-06 22:00:00,9,10.2,328,2.1
2022-03-06 22:00:00,10,10.9,6,3.4
2022-03-06 23:00:00,6,10.7,219,2.8
2022-03-06 23:00:00,7,15.0,155,2.3
2022-03-06 23:00:00,8,12.0,180,1.9
2022-03-06 23:00:00,9,13.6,337,2.2
2022-03-06 23:00:00,10,14.5,316,1.6
2022-03-07 00:00:00,6,13.0,284,4.1
2022-03-07 00:00:00,7,12.2,69,2.3
2022-03-07 00:00:00,8,9.0,317,3.9
2022-03-07 00:00:00,9,12.6,78,4.2
2022-03-07 00:00:00,10,10.8,335,3.2
2022-03-07 01:00:00,6,13.5,213,3.5
2022-03-07 01:00:00,7,10.6,151,1.6
2022-03-07 01:00:00,8,13.3,135,1.9
2022-03-07 01:00:00,9,13.4,239,2.0
2022-03-07 01:00:00,10,15.0,61,3.4
2022-03-07 02:00:00,6,12.4,260,3.5
2022-03-07 02:00:00,7,13.4,10,3.4
2022-03-07 02:00:00,8,10.0,141,3.2
2022-03-07 02:00:00,9,13.0,302,1.7
2022-03-07 02:00:00,10,10.2,319,2.0
2022-03-07 03:00:00,6,11.2,234,3.2
2022-03-07 03:00:00,7,10.0,60,3.3
2022-03-07 03:00:00,8,14.9,89,2.0
2022-03-07 03:00:00,9,12.1,201,2.3
2022-03-07 03:00:00,10,10.8,83,2.9
2022-03-07 04:00:00,6,12.9,353,2.1
2022-03-07 04:00:00,7,13.6,282,4.1
2022-03-07 04:00:00,8,14.5,143,4.4
2022-03-07 04:00:00,9,12.8,165,4.4
2022-03-07 04:00:00,10,11.2,123,2.5
2022-03-07 05:00:00,6,11.2,295,1.9
2022-03-07 05:00:00,7,11.3,253,3.5
2022-03-07 05:00:00,8,12.1,92,3.4
2022-03-07 05:00:00,9,11.1,209,2.7
2022-03-07 05:00:00,10,11.1,300,2.2
2022-03-07 06:00:00,6,14.4,23,1.9
2022-03-07 06:00:00,7,14.3,91,4.3
2022-03-07 06:00:00,8,10.5,193,1.5
2022-03-07 06:00:00,9,14.0,176,2.9
2022-03-07 06:00:00,10,9.9,96,1.7
2022-03-07 07:00:00,6,10.1,266,3.0
2022-03-07 07:00:00,7,14.0,323,4.1
2022-03-07 07:00:00,8,13.4,172,4.3
2022-03-07 07:00:00,9,10.9,142,2.7
2022-03-07 07:00:00,10,9.8,289,2.1
2022-03-07 08:00:00,6,14.0,184,2.0
2022-03-07 08:00:00,7,11.6,174,3.6
2022-03-07 08:00:00,8,12.8,70,4.4
2022-03-07 08:00:00,9,10.7,84,4.0
2022-03-07 08:00:00,10,11.2,14,2.5
2022-03-07 09:00:00,6,14.1,105,2.6
2022-03-07 09:00:00,7,13.9,48,3.4
2022-03-07 09:00:00,8,10.7,4,1.6
2022-03-07 09:00:00,9,14.4,281,2.9
2022-03-07 09:00:00,10,13.7,223,3.7
2022-03-07 10:00:00,6,9.2,228,2.4
2022-03-07 10:00:00,7,9.5,101,3.1
2022-03-07 10:00:00,8,9.7,347,3.0
2022-03-07 10:00:00,9,13.2,218,2.2
2022-03-07 10:00:00,10,13.7,279,3.0
2022-03-07 11:00:00,6,9.9,135,3.5
2022-03-07 11:00:00,7,14.8,272,1.6
2022-03-07 11:00:00,8,10.3,178,2.2
2022-03-07 11:00:00,9,10.5,166,3.7
2022-03-07 11:00:00,10,13.7,157,2.0
2022-03-07 12:00:00,6,12.4,135,2.2
2022-03-07 12:00:00,7,13.6,21,3.6
2022-03-07 12:00:00,8,14.8,42,4.0
2022-03-07 12:00:00,9,11.1,3,2.5
2022-03-07 12:00:00,10,13.2,6,3.1
2022-03-07 13:00:00,6,11.4,90,2.4
2022-03-07 13:00:00,7,10.4,256,1.8
2022-03-07 13:00:00,8,13.2,99,2.4
2022-03-07 13:00:00,9,14.1,141,2.7
2022-03-07 13:00:00,10,13.6,89,3.5
2022-03-07 14:00:00,6,9.2,217,3.7
2022-03-07 14:00:00,7,10.6,306,3.0
2022-03-07 14:00:00,8,10.8,29,4.1
2022-03-07 14:00:00,9,14.7,282,2.5
2022-03-07 14:00:00,10,10.9,95,2.1
2022-03-07 15:00:00,6,9.9,63,3.4
2022-03-07 15:00:00,7,11.3,225,3.0
2022-03-07 15:00:00,8,14.8,270,2.1
2022-03-07 15:00:00,9,14.9,16,1.9
2022-03-07 15:00:00,10,14.9,257,2.8
2022-03-07 16:00:00,6,13.3,290,2.9
2022-03-07 16:00:00,7,14.7,254,4.4
2022-03-07 16:00:00,8,11.5,268,3.7
2022-03-07 16:00:00,9,13.0,28,3.0
2022-03-07 16:00:00,10,11.9,322,2.1
2022-03-07 17:00:00,6,10.7,278,2.5
2022-03-07 17:00:00,7,9.1,334,4.5
2022-03-07 17:00:00,8,10.0,269,4.2
2022-03-07 17:00:00,9,14.5,126,3.8
2022-03-07 17:00:00,10,13.8,120,1.9
2022-03-07 18:00:00,6,14.1,66,3.6
2022-03-07 18:00:00,7,10.2,349,1.6
2022-03-07 18:00:00,8,12.2,136,3.8
2022-03-07 18:00:00,9,10.7,298,2.8
2022-03-07 18:00:00,10,12.2,225,1.8
2022-03-07 19:00:00,6,12.8,128,3.4
2022-03-07 19:00:00,7,9.2,242,3.7
2022-03-07 19:00:00,8,9.0,285,2.2
2022-03-07 19:00:00,9,11.8,179,2.5
2022-03-07 19:00:00,10,11.4,155,4.0
2022-03-07 20:00:00,6,11.5,37,3.6
2022-03-07 20:00:00,7,9.0,255,4.3
2022-03-07 20:00:00,8,11.3,97,1.8
2022-03-07 20:00:00,9,14.4,355,4.3
2022-03-07 20:00:00,10,12.7,80,3.9
2022-03-07 21:00:00,6,10.6,168,4.4
2022-03-07 21:00:00,7,12.2,41,2.9
2022-03-07 21:00:00,8,15.0,36,1.6
2022-03-07 21:00:00,9,13.2,235,3.5
2022-03-07 21:00:00,10,12.2,71,4.3
2022-03-07 22:00:00,6,9.6,246,4.2
2022-03-07 22:00:00,7,12.1,124,2.9
2022-03-07 22:00:00,8,14.2,67,2.3
2022-03-07 22:00:00,9,11.0,10,4.0
2022-03-07 22:00:00,10,11.2,75,3.4
2022-03-07 23:00:00,6,9.2,174,2.2
2022-03-07 23:00:00,7,11.3,320,4.4
2022-03-07 23:00:00,8,13.4,178,2.5
2022-03-07 23:00:00,9,13.3,288,3.9
2022-03-07 23:00:00,10,12.6,272,4.1
2022-03-08 00:00:00,6,14.7,255,2.4
2022-03-08 00:00:00,7,14.1,115,2.0
2022-03-08 00:00:00,8,13.0,73,2.4
2022-03-08 00:00:00,9,10.2,206,1.7
2022-03-08 00:00:00,10,11.3,56,4.3
2022-03-08 01:00:00,6,10.7,217,3.0
2022-03-08 01:00:00,7,12.3,254,4.1
2022-03-08 01:00:00,8,9.0,60,4.4
2022-03-08 01:00:00,9,9.9,28,2.7
2022-03-08 01:00:00,10,14.5,247,4.2
2022-03-08 02:00:00,6,9.0,290,3.2
2022-03-08 02:00:00,7,11.4,308,4.0
2022-03-08 02:00:00,8,12.1,191,4.4
2022-03-08 02:00:00,9,14.5,277,4.1
2022-03-08 02:00:00,10,12.0,174,4.0
2022-03-08 03:00:00,6,12.5,148,2.0
2022-03-08 03:00:00,7,12.2,159,2.3
2022-03-08 03:00:00,8,13.2,312,2.4
2022-03-08 03:00:00,9,9.9,101,2.0
2022-03-08 03:00:00,10,13.8,51,4.3
2022-03-08 04:00:00,6,15.0,310,1.5
2022-03-08 04:00:00,7,13.8,92,3.2
2022-03-08 04:00:00,8,12.2,357,3.6
2022-03-08 04:00:00,9,12.1,299,2.1
2022-03-08 04:00:00,10,10.6,144,3.8
2022-03-08 05:00:00,6,12.5,332,4.0
2022-03-08 05:00:00,7,11.3,139,2.5
2022-03-08 05:00:00,8,13.7,105,3.8
2022-03-08 05:00:00,9,10.0,112,3.6
2022-03-08 05:00:00,10,10.8,289,2.0
2022-03-08 06:00:00,6,11.6,342,3.7
2022-03-08 06:00:00,7,14.4,51,3.5
2022-03-08 06:00:00,8,14.6,282,2.3
2022-03-08 06:00:00,9,13.2,278,3.3
2022-03-08 06:00:00,10,12.7,138,3.0
2022-03-08 07:00:00,6,14.1,193,3.0
2022-03-08 07:00:00,7,11.3,331,2.1
2022-03-08 07:00:00,8,14.0,264,4.2
2022-03-08 07:00:00,9,14.3,150,4.0
2022-03-08 07:00:00,10,10.6,172,2.9
2022-03-08 08:00:00,6,14.5,66,3.3
2022-03-08 08:00:00,7,13.4,330,3.2
2022-03-08 08:00:00,8,11.1,114,4.0
2022-03-08 08:00:00,9,10.8,333,3.6
2022-03-08 08:00:00,10,9.9,353,2.3
2022-03-08 09:00:00,6,11.3,93,1.6
2022-03-08 09:00:00,7,10.9,168,3.9
2022-03-08 09:00:00,8,11.3,184,1.5
2022-03-08 09:00:00,9,13.2,124,2.7
2022-03-08 09:00:00,10,9.8,40,2.4
2022-03-08 10:00:00,6,9.7,137,1.6
2022-03-08 10:00:00,7,14.9,24,4.1
2022-03-08 10:00:00,8,9.6,153,3.6
2022-03-08 10:00:00,9,13.0,251,3.9
2022-03-08 10:00:00,10,10.9,62,2.5
2022-03-08 11:00:00,6,10.6,66,4.4
2022-03-08 11:00:00,7,10.2,150,3.4
2022-03-08 11:00:00,8,12.1,86,2.9
2022-03-08 11:00:00,9,10.1,55,1.8
2022-03-08 11:00:00,10,13.2,184,4.2
2022-03-08 12:00:00,6,14.1,237,2.4
2022-03-08 12:00:00,7,9.1,346,1.9
2022-03-08 12:00:00,8,10.2,184,2.1
2022-03-08 12:00:00,9,10.2,340,2.2
2022-03-08 12:00:00,10,11.5,159,2.6
2022-03-08 13:00:00,6,9.8,31,3.7
2022-03-08 13:00:00,7,11.5,92,2.2
2022-03-08 13:00:00,8,10.0,41,2.9
2022-03-08 13:00:00,9,13.3,61,1.8
2022-03-08 13:00:00,10,10.4,94,4.2
2022-03-08 14:00:00,6,12.1,74,4.4
2022-03-08 14:00:00,7,13.6,340,2.4
2022-03-08 14:00:00,8,15.0,358,4.2
2022-03-08 14:00:00,9,14.9,138,4.2
2022-03-08 14:00:00,10,9.3,137,1.5
2022-03-08 15:00:00,6,14.9,33,2.9
2022-03-08 15:00:00,7,11.7,281,3.1
2022-03-08 15:00:00,8,9.0,297,4.2
2022-03-08 15:00:00,9,11.0,259,4.2
2022-03-08 15:00:00,10,14.7,164,4.1
2022-03-08 16:00:00,6,9.3,35,2.2
2022-03-08 16:00:00,7,11.4,44,2.2
2022-03-08 16:00:00,8,14.9,347,2.5
2022-03-08 16:00:00,9,10.7,28,3.5
2022-03-08 16:00:00,10,9.9,169,2.1
2022-03-08 17:00:00,6,14.3,147,2.5
2022-03-08 17:00:00,7,14.0,24,2.1
2022-03-08 17:00:00,8,15.0,201,4.1
2022-03-08 17:00:00,9,14.5,117,1.6
2022-03-08 17:00:00,10,12.4,63,4.2
2022-03-08 18:00:00,6,10.3,26,1.9
2022-03-08 18:00:00,7,15.0,91,4.4
2022-03-08 18:00:00,8,13.1,127,2.5
2022-03-08 18:00:00,9,13.9,77,2.8
2022-03-08 18:00:00,10,10.3,186,2.2
2022-03-08 19:00:00,6,10.5,334,3.6
2022-03-08 19:00:00,7,11.0,212,2.6
2022-03-08 19:00:00,8,10.5,178,2.7
2022-03-08 19:00:00,9,14.2,190,3.6
2022-03-08 19:00:00,10,13.1,241,1.9
2022-03-08 20:00:00,6,14.9,67,4.5
2022-03-08 20:00:00,7,13.6,319,1.8
2022-03-08 20:00:00,8,14.7,43,2.1
2022-03-08 20:00:00,9,13.1,39,4.4
2022-03-08 20:00:00,10,10.4,161,2.8
2022-03-08 21:00:00,6,13.9,298,2.3
2022-03-08 21:00:00,7,12.2,188,3.4
2022-03-08 21:00:00,8,11.5,98,3.7
2022-03-08 21:00:00,9,14.9,71,3.7
2022-03-08 21:00:00,10,10.3,208,4.0
2022-03-08 22:00:00,6,11.6,242,3.2
2022-03-08 22:00:00,7,10.4,351,4.1
2022-03-08 22:00:00,8,13.3,110,2.1
2022-03-08 22:00:00,9,14.0,3,2.5
2022-03-08 22:00:00,10,11.5,168,1.8
2022-03-08 23:00:00,6,12.3,253,2.3
2022-03-08 23:00:00,7,11.9,37,2.5
2022-03-08 23:00:00,8,14.0,174,4.2
2022-03-08 23:00:00,9,14.8,208,3.2
2022-03-08 23:00:00,10,11.5,252,1.8
2022-03-09 00:00:00,6,13.4,30,1.5
2022-03-09 00:00:00,7,9.6,248,4.0
2022-03-09 00:00:00,8,13.2,116,1.5
2022-03-09 00:00:00,9,14.6,354,3.2
2022-03-09 00:00:00,10,14.6,273,2.7
2022-03-09 01:00:00,6,10.2,66,2.8
2022-03-09 01:00:00,7,12.3,216,1.7
2022-03-09 01:00:00,8,9.5,5,3.3
2022-03-09 01:00:00,9,14.5,204,2.2
2022-03-09 01:00:00,10,14.1,266,1.9
2022-03-09 02:00:00,6,11.1,53,3.8
2022-03-09 02:00:00,7,9.4,268,3.9
2022-03-09 02:00:00,8,9.8,221,1.9
2022-03-09 02:00:00,9,10.2,151,2.9
2022-03-09 02:00:00,10,10.8,317,2.3
2022-03-09 03:00:00,6,14.4,60,2.2
2022-03-09 03:00:00,7,11.8,295,1.8
2022-03-09 03:00:00,8,12.9,218,2.8
2022-03-09 03:00:00,9,11.1,45,3.0
2022-03-09 03:00:00,10,10.5,91,3.4
2022-03-09 04:00:00,6,12.9,141,3.2
2022-03-09 04:00:00,7,12.3,84,2.0
2022-03-09 04:00:00,8,12.7,113,2.3
2022-03-09 04:00:00,9,10.5,53,3.2
2022-03-09 04:00:00,10,10.6,83,2.5
2022-03-09 05:00:00,6,11.3,217,1.6
2022-03-09 05:00:00,7,13.2,271,2.6
2022-03-09 05:00:00,8,12.7,191,2.5
2022-03-09 05:00:00,9,13.4,8,1.7
2022-03-09 05:00:00,10,12.7,163,2.6
2022-03-09 06:00:00,6,11.9,19,4.3
2022-03-09 06:00:00,7,12.2,181,2.3
2022-03-09 06:00:00,8,14.6,287,1.7
2022-03-09 06:00:00,9,12.7,190,3.5
2022-03-09 06:00:00,10,12.9,224,3.8
2022-03-09 07:00:00,6,13.2,12,3.0
2022-03-09 07:00:00,7,9.6,287,3.2
2022-03-09 07:00:00,8,11.2,183,1.6
2022-03-09 07:00:00,9,10.9,158,4.4
2022-03-09 07:00:00,10,10.1,311,4.1
2022-03-09 08:00:00,6,9.2,18,4.2
2022-03-09 08:00:00,7,9.4,295,3.4
2022-03-09 08:00:00,8,10.6,56,2.6
2022-03-09 08:00:00,9,12.2,11,3.5
2022-03-09 08:00:00,10,11.3,176,2.4
2022-03-09 09:00:00,6,14.1,317,1.6
2022-03-09 09:00:00,7,14.6,161,3.4
2022-03-09 09:00:00,8,9.3,178,2.6
2022-03-09 09:00:00,9,11.1,244,2.2
2022-03-09 09:00:00,10,13.0,177,2.4
2022-03-09 10:00:00,6,13.6,306,2.2
2022-03-09 10:00:00,7,14.6,347,2.3
2022-03-09 10:00:00,8,14.2,227,4.2
2022-03-09 10:00:00,9,13.7,62,2.4
2022-03-09 10:00:00,10,12.4,289,3.0
2022-03-09 11:00:00,6,9.2,211,3.1
2022-03-09 11:00:00,7,10.1,258,4.1
2022-03-09 11:00:00,8,12.1,130,3.0
2022-03-09 11:00:00,9,10.7,324,2.8
2022-03-09 11:00:00,10,12.4,169,2.6
2022-03-09 12:00:00,6,14.3,204,1.9
2022-03-09 12:00:00,7,10.8,322,1.8
2022-03-09 12:00:00,8,13.7,163,3.5
2022-03-09 12:00:00,9,14.3,31,2.6
2022-03-09 12:00:00,10,13.7,45,1.7
2022-03-09 13:00:00,6,11.8,141,2.7
2022-03-09 13:00:00,7,12.4,61,4.1
2022-03-09 13:00:00,8,14.7,41,4.3
2022-03-09 13:00:00,9,12.4,289,2.2
2022-03-09 13:00:00,10,10.6,345,3.3
2022-03-09 14:00:00,6,14.7,171,1.8
2022-03-09 14:00:00,7,11.7,94,3.7
2022-03-09 14:00:00,8,10.1,30,4.4
2022-03-09 14:00:00,9,9.2,50,2.7
2022-03-09 14:00:00,10,14.7,177,2.3
2022-03-09 15:00:00,6,9.2,59,2.6
2022-03-09 15:00:00,7,12.0,41,2.8
2022-03-09 15:00:00,8,9.9,258,1.7
2022-03-09 15:00:00,9,12.9,304,1.6
2022-03-09 15:00:00,10,13.0,278,2.4
2022-03-09 16:00:00,6,12.6,200,2.2
2022-03-09 16:00:00,7,10.9,85,2.8
2022-03-09 16:00:00,8,14.6,23,3.2
2022-03-09 16:00:00,9,9.4,186,4.5
2022-03-09 16:00:00,10,10.3,183,4.3
2022-03-09 17:00:00,6,12.0,331,4.4
2022-03-09 17:00:00,7,10.7,245,2.6
2022-03-09 17:00:00,8,12.7,255,2.0
2022-03-09 17:00:00,9,9.0,316,4.0
2022-03-09 17:00:00,10,13.2,177,2.0
2022-03-09 18:00:00,6,11.2,122,4.5
2022-03-09 18:00:00,7,11.1,230,1.5
2022-03-09 18:00:00,8,11.5,195,3.8
2022-03-09 18:00:00,9,13.4,153,3.9
2022-03-09 18:00:00,10,14.9,251,2.6
2022-03-09 19:00:00,6,13.9,257,2.2
2022-03-09 19:00:00,7,11.8,66,2.1
2022-03-09 19:00:00,8,13.5,158,1.9
2022-03-09 19:00:00,9,12.9,54,4.3
2022-03-09 19:00:00,10,12.1,183,3.0
2022-03-09 20:00:00,6,14.9,54,2.1
2022-03-09 20:00:00,7,14.8,9,3.4
2022-03-09 20:00:00,8,9.3,36,2.9
2022-03-09 20:00:00,9,13.1,18,4.0
2022-03-09 20:00:00,10,14.0,62,4.1
2022-03-09 21:00:00,6,10.6,287,2.9
2022-03-09 21:00:00,7,9.4,98,1.7
2022-03-09 21:00:00,8,12.3,210,4.3
2022-03-09 21:00:00,9,10.8,18,1.6
2022-03-09 21:00:00,10,13.1,3,3.2
2022-03-09 22:00:00,6,14.5,174,4.4
2022-03-09 22:00:00,7,10.3,265,3.7
2022-03-09 22:00:00,8,11.7,27,3.8
2022-03-09 22:00:00,9,14.9,105,3.9
2022-03-09 22:00:00,10,14.6,104,3.5
2022-03-09 23:00:00,6,10.6,79,2.4
2022-03-09 23:00:00,7,12.0,217,3.5
2022-03-09 23:00:00,8,10.3,1,2.4
2022-03-09 23:00:00,9,14.6,341,4.4
2022-03-09 23:00:00,10,9.7,270,3.2
2022-03-10 00:00:00,6,11.0,345,3.9
2022-03-10 00:00:00,7,10.2,113,2.0
2022-03-10 00:00:00,8,14.8,202,3.7
2022-03-10 00:00:00,9,9.8,265,3.1
2022-03-10 00:00:00,10,11.5,314,4.5
2022-03-10 01:00:00,6,12.6,180,1.6
2022-03-10 01:00:00,7,13.7,8,3.2
2022-03-10 01:00:00,8,11.5,300,1.6
2022-03-10 01:00:00,9,9.3,32,1.7
2022-03-10 01:00:00,10,13.0,358,3.4
2022-03-10 02:00:00,6,14.6,123,3.2
2022-03-10 02:00:00,7,10.9,77,1.9
2022-03-10 02:00:00,8,10.0,305,4.4
2022-03-10 02:00:00,9,10.6,252,2.1
2022-03-10 02:00:00,10,10.3,311,3.3
2022-03-10 03:00:00,6,10.1,305,2.9
2022-03-10 03:00:00,7,13.1,116,3.4
2022-03-10 03:00:00,8,14.3,4,4.1
2022-03-10 03:00:00,9,10.5,15,4.2
2022-03-10 03:00:00,10,9.1,319,3.9
2022-03-10 04:00:00,6,14.0,167,3.2
2022-03-10 04:00:00,7,11.8,303,4.3
2022-03-10 04:00:00,8,12.9,173,4.1
2022-03-10 04:00:00,9,15.0,122,3.8
2022-03-10 04:00:00,10,13.6,82,3.5
2022-03-10 05:00:00,6,14.2,119,2.4
2022-03-10 05:00:00,7,15.0,80,3.8
2022-03-10 05:00:00,8,10.3,225,1.8
2022-03-10 05:00:00,9,12.2,140,3.0
2022-03-10 05:00:00,10,11.5,118,3.5
2022-03-10 06:00:00,6,11.3,271,4.3
2022-03-10 06:00:00,7,13.8,102,3.0
2022-03-10 06:00:00,8,11.8,315,1.9
2022-03-10 06:00:00,9,14.7,280,3.3
2022-03-10 06:00:00,10,13.1,28,2.8
